,Unnamed: 0,id,comment_text,target
6549,6549,496668,"What?  He wants them to kiss his rear and PRETEND to be his best friend  before he will do the work he was elected for or even more unbelievable, represent the party he ran for?   If he's a fake republican why didn't he run as an independent? 
Ok,  that guy sounds a leeeetle weird or he's just a jerk. .",0.8545454545454545
6550,6550,5553247,"It certainly won't be difficult for Mr. Scheer to campaign against the present government in 2019. The prospect of a PM who isn't completely disingenuous and a Cabinet with competence should find traction among taxpayers and voters. I agree with Mr. Scheer's position on Khadr and China. Never appease terrorists or their sympathizers, and never do deals with dictatorships, they won't be worth the paper they are written on. Canada should stand firm on a few basic principles. The dictatorships and Khadrs of this world can seek the comfort of others.",0.0
6551,6551,299629,"Remember this is the dolt that run the unsuccessful campaign to legalize marijuana. And by the looks of it, he smokes way too much of it already since he can't even dress himself. 

I worked for this guy many years ago. He has no ethics. I saw that in action with how he treated people who worked for him. So saying that contributions would sway him is like saying grass is green.",0.3
6552,6552,5858582,"""Donald Trump pardoned an Arizona sheriff who had been convicted of violating a court ruling ordering him to stop racially profiling and detaining innocent Latinos.""

--

Nothing new here.

Just Trump, again pandering to his racist and xenophobic base.

.",0.3
6553,6553,5622513,"Google image search for ""starving mustangs"". That's the alternative. BLM has been desperately trying to push their adoption program. $150 to adopt a wild horse. Less for a burro. I badly want to adopt one, but I can't afford the 90 straight days of training, nor the upkeep.",0.0
6554,6554,5481041,"It amazes me how many people commenting would prioritize paying down a (less than 3% rate)  mortgage as opposed to making RRSP deposits to defer tax on a $100,000 plus income.

Their stated goal of a $84,000 after tax total household income, means that they each will be earning about $55,000 per year pre-tax income. Therefore he will be paying a tax rate in retirement that is much lower than his current tax rate.

There are more reasons than just the tax savings, of course, but the expert is right and thank goodness the posters who would advise paying the mortgage off first are not giving advice professionally.",0.0
6555,6555,5402094,"Unfortunately, our politicians are only interested in short term solutions.  If you have to stand for election every 2 or 4 or even 6 years, you end up not being in a position to think beyond the next election. If you are in the House, it means that your window to do anything meaningful is really only in the early part of the first year of your term.  Other than that, you are having to think about your next election and how things will play for that.",0.0
6556,6556,5604947,"Here's some facts you might have troubling reconciling Carl: Comey said last July while letting Hillary off the hook for wiping hard drives and destroying devices with a hammer that he expected to find no evidence of penetration on her server because ""sophisticated adversaries get in and out without leaving a trace,"" yet he expressed no such surprise at all then breadcrumbs pointing to Russia on the DNC hack.  And then you and the rest of the fifth column want us to believe that after conspiring with Putin to hack the DNC, Team Trump engaged in ""espionage by appointment"" wherein they produced an email trail and had the Russians visit Trump Tower and sign the visitor log and enter on video. Right. And how'd she get those visa problems sorted out? And wasn't it convenient that our 17 intelligence agencies were johnny on the spot to document all the innocuous conversations with the Russians. Something stinks in Moscow and D.C.  You guys just want to crucify DT regardless who gives nails.",0.0
6557,6557,5664303,"A very small, but welcomed first step. I'd like to see a mechanism for calling lawyers and judges on the carpet for wrong doing in the practice of law. The current system of lawyers policing lawyers works as well as prisoners policing other prisoners; mongoose in the chicken coop stuff.",0.0
6558,6558,5857249,Do banks get burglarized? I didn't think so. I guess  banks are responsible businesses.,0.0
6559,6559,5610502,fake news,0.0
6560,6560,611249,"I nominate ADN columnist Charlie Wohlforth.  He is a bleeding heart liberal that is not afraid to express his far left opinions.  His anti-oil, anti-economy, anti-conservatism and anti-reality stances suggest that he would be perfect for this job.",0.1666666666666666
6561,6561,548325,"Canada is a very deeply divided country. This has practically paralyzed our abilty to be forward thinking and reaching.

Not only at the federal level but the provincial level too, deeply divided and disfunctional from a government POV. 

Too bad, especially when you consider how much authority the governments have stolen from the people and how much faith Canadians put into their governments to do everything for them.",0.0
